,0
1190,ADRB2
1191,SLC26A2
1192,CSF1R
1193,CD74
1194,RPS14
1195,SMIM3
1196,TNIP1
1197,ANXA6
1198,CCDC69
1199,GM2A
1200,SPARC
1201,ATOX1
1202,HAVCR2
1203,ITK
1204,CYFIP2
1205,ADAM19
1206,CLINT1
1207,AC025437.4
1208,EBF1
1209,LINC02202
1210,CCNJL
1211,PTTG1
1212,HMMR
1213,LCP2
1214,KCNMB1
1215,NPM1
1216,SH3PXD2B
1217,DUSP1
1218,ERGIC1
1219,ATP6V0E1
1220,CPEB4
1221,NOP16
1222,HK3
1223,MXD3
1224,PRELID1
1225,RGS14
1226,DBN1
1227,DOK3
1228,TMED9
1229,N4BP3
1230,NHP2
1231,RUFY1
1232,HNRNPH1
1233,LTC4S
1234,SQSTM1
1235,RNF130
1236,GFPT2
1237,FLT4
1238,MGAT1
1239,RACK1
1240,AL365272.1
1241,IRF4
1242,SERPINB1
1243,SERPINB9
1244,SERPINB6
1245,PXDC1
1246,AL034376.1
1247,CDYL
1248,F13A1
1249,LY86-AS1
1250,LY86
1251,DSP
1252,BMP6
1253,TXNDC5
1254,TMEM14C
1255,TMEM14B
1256,SYCP2L
1257,NEDD9
1258,TMEM170B
1259,ADTRP
1260,AL022724.3
1261,HIVEP1
1262,PHACTR1
1263,TBC1D7
1264,GFOD1
1265,MCUR1
1266,CD83
1267,JARID2
1268,MYLIP
1269,GMPR
1270,KDM1B
1271,DEK
1272,RNF144B
1273,SOX4
1274,CASC15
1275,GMNN
1276,RIPOR2
1277,CARMIL1
1278,HIST1H3B
1279,HIST1H3C
1280,HIST1H1C
1281,HIST1H4C
1282,HIST1H2BC
1283,HIST1H2AC
1284,HIST1H2AD
1285,HIST1H2BF
1286,HIST1H2BG
1287,HIST1H1D
1288,HIST1H3F
1289,HIST1H2BH
1290,HIST1H3G
1291,HIST1H4H
1292,BTN3A2
1293,HIST1H2BJ
1294,HIST1H2AG
1295,HIST1H2BK
1296,HIST1H2AH
1297,HIST1H2AI
1298,HIST1H3H
1299,HIST1H2AJ
1300,HIST1H1B
1301,HIST1H3I
1302,HIST1H2AM
1303,ZNF165
1304,UBD
1305,HLA-F
1306,HLA-A
1307,HLA-E
1308,NRM
1309,TUBB
1310,IER3
1311,GTF2H4
1312,TCF19
1313,HLA-C
1314,HLA-B
1315,LTA
1316,TNF
1317,LTB
1318,LST1
1319,NCR3
1320,AIF1
1321,MPIG6B
1322,DDAH2
1323,CLIC1
1324,HSPA1A
1325,HSPA1B
1326,SNHG32
1327,NEU1
1328,PPT2
1329,GPSM3
1330,NOTCH4
1331,HLA-DRA
1332,HLA-DRB5
1333,HLA-DRB1
1334,HLA-DQA1
1335,HLA-DQB1
1336,HLA-DQA2
1337,HLA-DQB2
1338,HLA-DOB
1339,PSMB8
1340,PSMB9
1341,TAP1
1342,HLA-DMB
1343,HLA-DMA
1344,BRD2
1345,HLA-DOA
1346,HLA-DPA1
1347,HLA-DPB1
1348,RPS18
1349,TAPBP
1350,BAK1
1351,HMGA1
1352,RPS10
1353,PACSIN1
1354,RPL10A
1355,FKBP5
1356,MAPK14
1357,CDKN1A
1358,RAB44
1359,CPNE5
1360,FGD2
1361,PIM1
1362,TBC1D22B
1363,CCDC167
1364,KCNK17
1365,TREML1
1366,TREM2
1367,TREM1
1368,NCR2
1369,TFEB
1370,MED20
1371,CCND3
1372,TRERF1
1373,PTCRA
1374,CNPY3
1375,DNPH1
1376,ZNF318
1377,POLH
1378,VEGFA
1379,SLC29A1
1380,HSP90AB1
1381,RUNX2
1382,AL096865.1
1383,CLIC5
1384,PLA2G7
1385,TNFRSF21
1386,CD2AP
1387,RHAG
1388,MCM3
1389,EFHC1
1390,TRAM2
1391,GSTA1
1392,DST
1393,AL713998.1
1394,COL19A1
1395,FAM135A
1396,SMAP1
1397,OGFRL1
1398,EEF1A1
1399,CD109
1400,MYO6
1401,AL391840.1
1402,ELOVL4
1403,TENT5A
1404,TPBG
1405,ME1
1406,SNHG5
1407,AKIRIN2
1408,CNR1
1409,AL139042.1
1410,RNGTT
1411,PNRC1
1412,UBE2J1
1413,BACH2
1414,MANEA
1415,PNISR
1416,PRDM1
1417,QRSL1
1418,CD24
1419,SCML4
1420,SNX3
1421,SESN1
1422,WASF1
1423,SLC22A16
1424,SLC16A10
1425,FYN
1426,MARCKS
1427,LINC01268
1428,HDAC2
1429,AL590550.1
1430,TSPYL4
1431,DSE
1432,CALHM6
1433,MAN1A1
1434,PKIB
1435,SMPDL3A
1436,NCOA7
1437,CENPW
1438,THEMIS
1439,ARHGAP18
1440,SAMD3
1441,EPB41L2
1442,ENPP3
1443,ENPP1
1444,CCN2
1445,LINC01013
1446,STX7
1447,VNN1
1448,VNN2
1449,RPS12
1450,AL591115.1
1451,SGK1
1452,AL355881.1
1453,AL078590.2
1454,MYB
1455,AHI1
1456,BCLAF1
1457,MAP7
1458,IFNGR1
1459,TNFAIP3
1460,PERP
1461,ABRACL
1462,HECA
1463,AL592429.2
1464,CITED2
1465,ADGRG6
1466,PHACTR2
1467,PLAGL1
1468,HYMAI
1469,STX11
1470,RAB32
1471,STXBP5
1472,SASH1
1473,ZC3H12D
1474,PLEKHG1
1475,MTHFD1L
1476,AKAP12
1477,ESR1
1478,SYNE1
1479,MYCT1
1480,IPCEF1
1481,TIAM2
1482,SNX9
1483,SYTL3
1484,EZR
1485,TAGAP
1486,SOD2
1487,MRPL18
1488,IGF2R
1489,AGPAT4
1490,QKI
1491,RPS6KA2
1492,RNASET2
1493,CCR6
1494,GPR31
1495,DLL1
1496,FAM20C
1497,PDGFA
1498,PRKAR1B
1499,SUN1
1500,C7orf50
1501,ZFAND2A
1502,NUDT1
1503,SNX8
1504,CHST12
1505,GNA12
1506,ACTB
1507,FSCN1
1508,AIMP2
1509,RAC1
1510,KDELR2
1511,RPA3
1512,ICA1
1513,ARL4A
1514,TSPAN13
1515,AHR
1516,HDAC9
1517,AC004130.2
1518,CDCA7L
1519,RAPGEF5
1520,IL6
1521,TOMM7
1522,GPNMB
1523,NPY
1524,MPP6
1525,GSDME
1526,HNRNPA2B1
1527,SNX10
1528,AC004540.2
1529,KIAA0087
1530,SKAP2
1531,HOXA5
1532,HOXA7
1533,HOXA9
1534,HOXA10-AS
1535,HOXA10
1536,CREB5
1537,CPVL
1538,SCRN1
1539,RP9
1540,SEPTIN7
1541,AOAH
1542,TRGC2
1543,TRGC1
1544,TRGV10
1545,TRGV9
1546,TRGV8
1547,TRGV7
1548,TRG-AS1
1549,TRGV5
1550,TRGV4
1551,TRGV3
1552,TRGV2
1553,VPS41
1554,RALA
1555,SUGCT
1556,PSMA2
1557,STK17A
1558,BLVRA
1559,AEBP1
1560,POLD2
1561,PPIA
1562,H2AFV
1563,UPP1
1564,IKZF1
1565,GRB10
1566,SEC61G
1567,VOPP1
1568,MRPS17
1569,CCT6A
1570,PHKG1
1571,AC073210.3
1572,SBDS
1573,AUTS2
1574,LAT2
1575,NCF1
1576,HIP1
1577,CCL24
1578,RHBDD2
1579,HSPB1
1580,FGL2
1581,GSAP
1582,PTPN12
1583,PHTF2
1584,MAGI2-AS3
1585,CD36
1586,SEMA3C
1587,HGF
1588,TMEM243
1589,ABCB1
1590,CDK14
1591,FZD1
1592,AKAP9
1593,CDK6
1594,GNG11
1595,BET1
1596,PPP1R9A
1597,PDK4
1598,BRI3
1599,NPTX2
1600,ARPC1B
1601,ZKSCAN1
1602,ZNF3
1603,MCM7
1604,GAL3ST4
1605,GPC2
1606,STAG3
1607,PILRB
1608,PILRA
1609,TSC22D4
1610,TFR2
1611,GNB2
1612,SERPINE1
1613,CUX1
1614,SH2B2
1615,ORAI2
1616,AC007384.1
1617,KMT2E
1618,CDHR3
1619,SYPL1
1620,NAMPT
1621,PRKAR2B
1622,BCAP29
1623,LRRN3
1624,DOCK4
1625,IFRD1
1626,TFEC
1627,TES
1628,CAV1
1629,CTTNBP2
1630,FAM3C
1631,HILPDA
1632,CALU
1633,ATP6V1F
1634,IRF5
1635,TSPAN33
1636,CPA5
1637,MEST
1638,AC058791.1
1639,LINC-PINT
1640,PLXNA4
1641,CALD1
1642,MTPN
1643,CREB3L2
1644,ZC3HAV1
1645,AC083880.1
1646,HIPK2
1647,TBXAS1
1648,CLEC5A
1649,TRBV6-2
1650,TRBV6-4
1651,TRBV6-5
1652,TRBV19
1653,TRBV20-1
1654,TRBV27
1655,TRBC1
1656,TRBC2
1657,KEL
1658,GSTK1
1659,ZYX
1660,CNTNAP2
1661,EZH2
1662,PDIA4
1663,ZNF467
1664,ZNF862
1665,REPIN1
1666,LINC00996
1667,GIMAP7
1668,GIMAP4
