,0
494,AP002387.1
495,AP002495.1
496,AP002748.3
497,AP002884.1
498,AP003068.2
499,AP003086.1
500,AP003733.4
501,AP1G1
502,AP1S3
503,AP3M2
504,AP4B1
505,APBA2
506,APBB3
507,APLNR
508,APLP2
509,APOA1
510,APOA2
511,APOBEC3A
512,APOBEC3C
513,APOBEC3D
514,APOBEC3G
515,APOBEC3H
516,APOBR
517,APOC1
518,APOC2
519,APOC3
520,APOD
521,APOE
522,APOL2
523,APOL3
524,APOL6
525,APOLD1
526,APP
527,AQP1
528,AQP3
529,AQP7
530,AQP9
531,ARAP2
532,AREG
533,ARG1
534,ARHGAP11A
535,ARHGAP11B
536,ARHGAP17
537,ARHGAP18
538,ARHGAP24
539,ARHGAP25
540,ARHGAP29
541,ARHGAP45
542,ARHGAP6
543,ARHGEF10
544,ARHGEF12
545,ARHGEF26
546,ARHGEF3
547,ARHGEF40
548,ARHGEF6
549,ARHGEF7
550,ARID1B
551,ARID5B
552,ARIH2
553,ARL4C
554,ARL5B
555,ARL6IP1
556,ARMCX3
557,ARMH1
558,ARPP21
559,ASAH1
560,ASB2
561,ASF1B
562,ASGR1
563,ASGR2
564,ASPA
565,ASPH
566,ASPM
567,ASS1
568,ASXL1
569,ATAD2
570,ATAD5
571,ATF3
572,ATF5
573,ATF6B
574,ATF7IP2
575,ATG13
576,ATG2A
577,ATG9B
578,ATHL1
579,ATM
580,ATP10A
581,ATP10D
582,ATP13A3
583,ATP1B1
584,ATP2A3
585,ATP2B1-AS1
586,ATP2B4
587,ATP5A1
588,ATP5EP2
589,ATP5F1EP2
590,ATP5G1
591,ATP5G2
592,ATP5H
593,ATP5L
594,ATP5L2
595,ATP5MC1
596,ATP5O
597,ATP6AP1L
598,ATP6V0A1
599,ATP6V0A2
600,ATP6V0E2
601,ATP6V1B2
602,ATP6V1E2
603,ATP6V1H
604,ATP8A1
605,ATP8B2
606,ATP8B4
607,ATPIF1
608,ATXN1
609,ATXN3
610,ATXN7
611,ATXN7L1
612,ATXN8OS
613,AURKA
614,AURKB
615,AUTS2
616,AVPI1
617,AXL
618,AZIN1-AS1
619,AZU1
620,B3GALT2
621,B3GAT2
622,B3GNT2
623,B3GNT5
624,B3GNT7
625,B4GALT4
626,B4GALT5
627,BAALC
628,BACE2
629,BACH1
630,BACH2
631,BAG3
632,BAMBI
633,BANK1
634,BARD1
635,BASP1
636,BATF
637,BAZ1B
638,BAZ2B
639,BBOF1
640,BBS2
641,BCAM
642,BCAS1
643,BCAS4
644,BCL11A
645,BCL11B
646,BCL2
647,BCL2A1
648,BCL2L1
649,BCL2L11
650,BCL2L15
651,BCL6
652,BCL7A
653,BCO2
654,BEND4
655,BEST1
656,BEX1
657,BEX2
658,BEX3
659,BEX5
660,BGN
661,BHLHE40
662,BHLHE41
663,BID
664,BIRC3
665,BIRC5
666,BISPR
667,BLK
668,BLNK
669,BLOC1S3
670,BLOC1S4
671,BLVRA
672,BLVRB
673,BMP2
674,BMP3
675,BMS1P1
676,BNIP3
677,BNIPL
678,BOLA2B
679,BPGM
680,BPIFB1
681,BRCA2
682,BRD9
683,BRI3
684,BRWD1
685,BSDC1
686,BST1
687,BTAF1
688,BTK
689,BTLA
690,BTN2A2
691,BTN3A1
692,BTN3A2
693,BUB1
694,BX679664.3
695,BZRAP1-AS1
696,C10orf10
697,C10orf11
698,C10orf128
699,C10orf54
700,C11orf21
701,C11orf65
702,C11orf96
703,C12orf65
704,C12orf74
705,C14orf159
706,C14orf2
707,C15orf48
708,C15orf52
709,C15orf57
710,C16orf13
711,C16orf54
712,C16orf74
713,C17orf49
714,C17orf62
715,C17orf89
716,C18orf25
717,C19orf24
718,C19orf25
719,C19orf33
720,C19orf38
721,C19orf60
722,C19orf66
723,C19orf70
724,C1QA
725,C1QB
726,C1QC
727,C1QTNF3
728,C1QTNF4
729,C1R
730,C1S
731,C1orf162
732,C1orf21
733,C1orf228
734,C1orf54
735,C1orf56
736,C1orf63
737,C2
738,C20orf24
739,C21orf58
740,C21orf91
741,C22orf46
742,C2orf40
743,C2orf48
744,C2orf68
745,C2orf88
746,C3
747,C3AR1
748,C3orf58
749,C4orf48
750,C5AR1
751,C5AR2
752,C5orf24
753,C5orf42
754,C5orf56
755,C5orf63
756,C6orf1
757,C6orf203
758,C6orf62
759,C7
760,C7orf50
761,C7orf55-LUC7L2
762,C7orf73
763,C8orf4
764,C8orf44
765,C9orf142
766,C9orf3
767,C9orf72
768,CA1
769,CA2
770,CA3
771,CA4
772,CA5BP1
773,CABIN1
774,CACNA1C-AS2
775,CACNB4
776,CACYBP
777,CADM1
778,CALCOCO1
779,CALCRL
780,CALD1
781,CALHM6
782,CALML3
783,CALML5
784,CALN1
785,CAMK1
786,CAMK2D
787,CAMK4
788,CAMP
789,CAPG
790,CAPN12
791,CAPN2
792,CAPN3
793,CAPN6
794,CARD11
795,CARD19
796,CARD8
797,CARMIL1
798,CASC15
799,CASC5
800,CASP1
801,CASP2
802,CASP3
803,CASP8
804,CASP8AP2
805,CATSPER1
806,CATSPER2P1
807,CAV1
808,CAV2
809,CAVIN2
810,CBFA2T3
811,CBL
812,CBLB
813,CBR3
814,CBR3-AS1
815,CBX6
816,CBX7
817,CCDC109B
818,CCDC112
819,CCDC14
820,CCDC141
821,CCDC142
822,CCDC144A
823,CCDC144B
824,CCDC163
825,CCDC167
826,CCDC171
827,CCDC18
828,CCDC18-AS1
829,CCDC186
830,CCDC191
831,CCDC28B
832,CCDC34
833,CCDC50
834,CCDC57
835,CCDC64
836,CCDC66
837,CCDC69
838,CCDC80
839,CCDC88A
840,CCDC88C
841,CCL13
842,CCL17
843,CCL18
844,CCL19
845,CCL2
846,CCL20
847,CCL21
848,CCL22
849,CCL24
850,CCL25
851,CCL3
852,CCL3L1
853,CCL3L3
854,CCL4
855,CCL4L2
856,CCL5
857,CCL7
858,CCN2
859,CCNA2
860,CCNB1
861,CCNB2
862,CCND1
863,CCND2
864,CCNE2
865,CCNF
866,CCNG2
867,CCNJL
868,CCNL2
869,CCPG1
870,CCR1
871,CCR10
872,CCR2
873,CCR4
874,CCR5
875,CCR6
876,CCR7
877,CCR9
878,CCRL2
879,CCSER2
880,CD101
881,CD14
882,CD151
883,CD160
884,CD163
885,CD177
886,CD180
887,CD19
888,CD1A
889,CD1B
890,CD1C
891,CD1D
892,CD1E
893,CD2
894,CD200
895,CD200R1
896,CD209
897,CD22
898,CD226
899,CD24
900,CD244
901,CD247
902,CD248
903,CD27
904,CD27-AS1
905,CD28
906,CD2AP
907,CD300A
908,CD300E
909,CD300LF
910,CD302
911,CD320
912,CD34
913,CD36
914,CD38
915,CD3G
916,CD4
917,CD40
918,CD40LG
919,CD5
920,CD55
921,CD58
922,CD59
923,CD5L
924,CD6
925,CD63
926,CD68
927,CD69
928,CD7
929,CD70
930,CD72
931,CD74
932,CD79A
933,CD79B
934,CD81
935,CD82
936,CD83
937,CD84
938,CD86
939,CD8A
940,CD8B
941,CD9
942,CD93
943,CD96
944,CD97
945,CD99
946,CDA
947,CDC14A
948,CDC20
949,CDC25B
950,CDC37L1-DT
951,CDC42-IT1
952,CDC42EP2
953,CDC42EP3
954,CDC42EP4
955,CDC42EP5
956,CDCA2
957,CDCA3
958,CDCA7
959,CDCA7L
960,CDCA8
961,CDH11
962,CDH17
963,CDH3
964,CDH5
965,CDHR1
966,CDHR3
967,CDK1
968,CDK11B
969,CDK12
970,CDK14
971,CDK5R1
972,CDK5RAP3
973,CDK6
974,CDKN1A
975,CDKN1C
976,CDKN2A
977,CDKN2B
978,CDKN2C
979,CDKN3
980,CDO1
981,CDS2
982,CEACAM1
983,CEACAM4
984,CEACAM5
985,CEACAM6
986,CEBPB
987,CEBPD
988,CECR1
989,CEMIP2
990,CENPA
991,CENPBD1P1
992,CENPE
993,CENPF
994,CENPM
995,CENPU
996,CENPV
997,CEP128
998,CEP135
999,CEP68
1000,CEP78
1001,CEP85L
1002,CERCAM
1003,CERK
1004,CERKL
1005,CERS5
1006,CES1
1007,CETP
1008,CFAP20
1009,CFAP44
1010,CFAP73
1011,CFD
1012,CFH
1013,CFI
1014,CFL2
1015,CFP
1016,CGA
1017,CGAS
1018,CH17-189H20.1
1019,CH17-373J23.1
1020,CH25H
1021,CHD3
1022,CHI3L2
1023,CHIT1
1024,CHKA
1025,CHML
1026,CHMP7
1027,CHN1
1028,CHN2
1029,CHORDC1
1030,CHP1
1031,CHPT1
1032,CHRDL1
1033,CHRM3-AS2
1034,CHRNA3
1035,CHST11
1036,CHST12
1037,CHST2
1038,CIAO2B
1039,CIITA
1040,CISD3
1041,CISH
1042,CITED2
1043,CKAP2
1044,CKAP2L
1045,CKAP4
1046,CKAP5
1047,CKB
1048,CKS1B
1049,CKS2
1050,CLASP1
1051,CLC
1052,CLDN10
1053,CLDN11
1054,CLDN15
1055,CLDN3
1056,CLDN4
1057,CLDN5
1058,CLDND1
1059,CLDND2
1060,CLEC10A
1061,CLEC11A
1062,CLEC12A
1063,CLEC14A
1064,CLEC16A
1065,CLEC1A
1066,CLEC1B
1067,CLEC2B
1068,CLEC2D
1069,CLEC4A
1070,CLEC4C
1071,CLEC4E
1072,CLEC5A
1073,CLEC7A
1074,CLEC9A
1075,CLECL1
1076,CLIC3
1077,CLIP4
1078,CLK4
1079,CLN8
1080,CLNK
1081,CLSPN
1082,CLTC
1083,CLU
1084,CLUHP3
1085,CMAHP
1086,CMB9-22P13.1
1087,CMC1
1088,CMIP
1089,CMTM3
1090,CMTM5
1091,CMTM7
1092,CMTM8
1093,CMTR2
1094,CNIH3
1095,CNN3
1096,CNOT1
1097,CNOT4
1098,CNOT8
1099,CNOT9
1100,CNRIP1
1101,CNST
1102,CNTFR
1103,CNTNAP2
1104,CNTRL
1105,COBLL1
1106,COCH
1107,COG2
1108,COG5
1109,COL12A1
1110,COL15A1
1111,COL17A1
1112,COL19A1
1113,COL1A1
1114,COL1A2
1115,COL21A1
1116,COL27A1
1117,COL2A1
1118,COL3A1
1119,COL4A1
1120,COL4A2
1121,COL4A3
1122,COL4A3BP
1123,COL5A1
1124,COL5A2
1125,COL6A1
1126,COL6A2
1127,COL6A3
1128,COLQ
1129,COPA
1130,COPDA1
1131,COQ10B
1132,COQ8A
1133,CORO1C
1134,COTL1
1135,COX6A1P2
1136,COX6A2
1137,COX7A1
1138,COX7BP2
1139,COX7CP1
1140,CPA3
1141,CPA5
1142,CPB1
1143,CPE
1144,CPEB4
1145,CPM
1146,CPNE3
1147,CPNE5
1148,CPPED1
1149,CPQ
1150,CPT1C
1151,CPVL
1152,CR2
1153,CRABP1
1154,CRABP2
1155,CRACR2B
1156,CREB1
1157,CREB3L2
1158,CREG1
1159,CRELD2
1160,CREM
1161,CRHBP
1162,CRIM1
1163,CRIP1
1164,CRIP2
1165,CRISP3
1166,CRISPLD2
1167,CRKL
1168,CRLF3
1169,CROCCP2
1170,CRTAM
1171,CRTAP
1172,CRY1
1173,CRYAB
1174,CRYBB2P1
1175,CRYBG1
1176,CRYM
1177,CSF1
1178,CSF1R
1179,CSF2RA
1180,CSF3R
1181,CSGALNACT1
1182,CSH1
1183,CSKMT
1184,CSRNP1
1185,CSRP2
1186,CST3
1187,CST7
1188,CSTA
1189,CSTB
1190,CTA-29F11.1
1191,CTAGE5
1192,CTB-25B13.5
1193,CTB-31O20.2
1194,CTB-89H12.4
1195,CTBP1-AS2
1196,CTBP2
