,0
846,SOWAHC
847,RP11-506F3.1
848,MALL
849,MTLN
850,BCL2L11
851,RP11-803D5.4
852,ANAPC1
853,MERTK
854,TMEM87B
855,ZC3H6
856,SLC20A1
857,IL1B
858,IL1RN
859,PAX8
860,SLC35F5
861,AC009404.2
862,INSIG2
863,EN1
864,MARCO
865,DBI
866,TMEM37
867,TMEM185B
868,RALB
869,GLI2
870,TSN
871,GYPC
872,MAP3K2
873,RP11-395A13.2
874,CCDC115
875,ARHGEF4
876,FAM168B
877,CCDC74A
878,GPR39
879,NCKAP5
880,TMEM163
881,CCNT2-AS1
882,CCNT2
883,R3HDM1
884,UBXN4
885,MCM6
886,HNMT
887,KYNU
888,GTDC1
889,ORC4
890,MBD5
891,EPC2
892,KIF5C
893,LYPD6B
894,MMADHC-DT
895,RND3
896,TNFAIP6
897,ARL5A
898,FMNL2
899,LINC01876
900,CCDC148
901,PKP4
902,MARCHF7
903,PLA2R1
904,LINC02478
905,RBMS1
906,TANK
907,SLC4A10
908,DPP4
909,FIGN
910,GRB14
911,SCN3A
912,SCN2A
913,CSRNP3
914,GALNT3
915,SCN9A
916,SCN7A
917,DHRS9
918,LRP2
919,BBS5
920,SP5
921,ERICH2
922,GAD1
923,CYBRD1
924,ITGA6-AS1
925,CDCA7
926,SP9
927,SCRN3
928,GPR155
929,CHN1
930,HOXD11
931,HOXD10
932,HOXD-AS2
933,HOXD9
934,HOXD4
935,HAGLR
936,MTX2
937,LINC01116
938,NFE2L2
939,AGPS
940,OSBPL6
941,TTN
942,RP11-65L3.4
943,RP11-65L3.2
944,RP11-171I2.5
945,RP11-171I2.2
946,CCDC141
947,SESTD1
948,UBE2E3
949,PDE1A
950,DNAJC10
951,NCKAP1
952,RP11-438L19.1
953,RP11-363K21.1
954,FSIP2
955,ZC3H15
956,AC007319.1
957,TFPI
958,WDR75
959,SLC40A1
960,OSGEPL1
961,C2orf88
962,HIBCH
963,GLS
964,STAT1
965,MYO1B
966,NABP1
967,CAVIN2
968,RP11-347P5.1
969,CCDC150
970,PGAP1
971,ANKRD44
972,ANKRD44-AS1
973,COQ10B
974,MOB4
975,MARS2
976,C2orf69
977,KCTD18
978,ORC2
979,AC005037.3
980,CFLAR
981,CASP10
982,CASP8
983,STRADB
984,C2CD6
985,TMEM237
986,CDK15
987,SUMO1
988,NOP58
989,WDR12
990,NBEAL1
991,CTLA4
992,NRP2
993,INO80D
994,AC007383.4
995,EEF1B2
996,ZDBF2
997,ADAM23
998,KLF7
999,RP11-801F7.1
1000,PLEKHM3
1001,IDH1
1002,IDH1-AS1
1003,PTH2R
1004,MAP2
1005,KANSL1L-AS1
1006,ERBB4
1007,IKZF2
1008,SPAG16
1009,AC093382.1
