,0
677,CIT
678,CITED4
679,CKB
680,CLCN5
681,CLCNKA
682,CLCNKB
683,CLDN1
684,CLDN10
685,CLDN10-AS1
686,CLDN12
687,CLDN14
688,CLDN16
689,CLDN19
690,CLDN4
691,CLDN5
692,CLDN7
693,CLDN8
694,CLEC10A
695,CLEC14A
696,CLEC2B
697,CLEC4A
698,CLEC4C
699,CLEC7A
700,CLEC9A
701,CLIC1
702,CLIC4
703,CLIC5
704,CLIP2
705,CLIP4
706,CLMN
707,CLMP
708,CLNK
709,CLOCK
710,CLSTN1
711,CLSTN2
712,CLTRN
713,CLU
714,CMTM6
715,CMYA5
716,CNGA1
717,CNN1
718,CNNM2
719,CNP
720,CCNP
721,CNTFR
722,CNTN1
723,CNTN4
724,CNTN5
725,CNTN6
726,CNTNAP2
727,CNTNAP5
728,COA3
729,COBL
730,COBLL1
731,COL12A1
732,COL13A1
733,COL14A1
734,COL15A1
735,COL16A1
736,COL17A1
737,COL1A1
738,COL1A2
739,COL21A1
740,COL23A1
741,COL24A1
742,COL25A1
743,COL26A1
744,COL27A1
745,COL28A1
746,COL3A1
747,COL4A1
748,COL4A2
749,COL4A3
750,COL4A4
751,COL4A5
752,COL4A6
753,COL5A1
754,COL5A2
755,COL5A3
756,COL6A2
757,COL6A3
758,COL7A1
759,COL8A1
760,COL9A2
761,COLEC10
762,COLEC12
763,COLGALT2
764,COPZ2
765,CORO1A
766,CORO2A
767,COTL1
768,COX4I1
769,COX4I2
770,COX5A
771,COX5B
772,COX6A1
773,COX7A1
774,COX7B
775,COX8A
776,CPA3
777,CPAMD8
778,CPE
779,CPED1
780,CPM
781,CPNE2
782,CPNE8
783,CPQ
784,CPSF6
785,CPVL
786,CPXM2
787,CR1
788,CR2
789,CRABP2
790,CRB2
791,CREB5
792,CRHBP
793,CRIM1
794,CRIP1
795,CRIP2
796,CRISPLD2
797,CRMP1
798,CRNDE
799,CROCC
800,CROT
801,CRTAC1
802,CRYAB
803,CRYBG1
804,CRYL1
805,CRYM
806,CSF1
807,CSF1R
808,CSF2RA
809,CSF3R
810,CSGALNACT1
811,CSGALNACT2
812,CSMD1
813,CSMD3
814,CSPG4
815,CSRP1
816,CSRP2
817,CST6
818,CSTB
819,CCN2
820,CTHRC1
821,CTLA4
822,CTNNA3
823,CTNND1
824,CTNND2
825,CTSC
826,CTSD
827,CTSG
828,CTSH
829,CTSL
830,CTSS
831,CTTNBP2
832,CUBN
833,CUTA
834,CWH43
835,CX3CR1
836,CXADR
837,CXCL1
838,CXCL10
839,CXCL12
840,CXCL13
841,CXCL14
842,CXCL16
843,CXCL2
844,CXCL9
845,CXCR1
846,CXCR2
847,CXCR3
848,CXCR4
849,CXCR5
850,DIPK2B
851,CYBA
852,CYBRD1
853,CYC1
854,CYFIP2
855,CYP1B1
856,CYP27C1
857,CYP3A5
858,CYP4A22-AS1
859,CYP4B1
860,CYP4X1
861,CYS1
862,CYTH4
863,CYYR1
864,DAAM1
865,DAAM2
866,DAB2
867,DAB2IP
868,DACH1
869,DACH2
870,DACT3
871,DAPK1
872,DAPK2
873,DAPL1
874,DAXX
875,DBI
876,DBT
877,DCBLD2
878,DCC
879,DCDC2
880,DCHS1
881,DCN
882,DCPS
883,DCTN2
884,DCUN1D4
885,DDC
886,DDIT4
887,DDIT4L
888,DDN
889,DDR2
890,DECR1
891,DEFB1
892,DEGS2
893,DENND2A
894,DEPDC1B
895,DERL3
896,DES
897,DGKB
898,DGKG
899,DGKI
900,DHCR24
901,DHFR
902,DHRS13
903,DHRS2
904,DHRS3
905,DIAPH3
906,DIP2C
907,DISC1
908,DKK3
909,DLC1
910,DLG2
911,DLGAP1
912,DMD
913,DMKN
914,DMPK
915,DMRT2
916,DNAH11
917,DNAH5
918,DNASE1L3
919,DNER
920,DNM1
921,DNM1L
922,DNM1P35
923,DNM2
924,DNM3
925,DNM3OS
926,DOCK10
927,DOCK11
928,DOCK2
929,DOCK4
930,DOCK5
931,DOCK6
932,DOCK8
933,DOCK9
934,DOK2
935,DPEP1
936,DPP4
937,DPP6
938,DPY19L2
939,DPYD
940,DPYS
941,DPYSL2
942,DPYSL3
943,DSC2
944,DSCAM
945,DSCAML1
946,DSG2
947,DSP
948,DST
949,DTNA
950,DTX1
951,DTX3L
952,DTYMK
953,DUOXA1
954,DUS1L
955,DUSP1
956,DUSP9
957,DYNC2H1
958,DYNC2LI1
959,DYNLT1
960,DYSF
961,DZIP1
962,DZIP3
963,EAF2
964,EBF1
965,EBF2
966,EBNA1BP2
967,ECHDC2
968,ECSCR
969,EDA
970,EDARADD
971,EDIL3
972,EDN1
973,EDNRA
974,EDNRB
975,EEF1A1
976,EFCAB13
977,EFCC1
978,EFEMP1
979,EFHD1
980,EFHD2
981,EFNA5
982,EFNB2
983,EGF
984,EGFL7
985,EGFR
986,EGR1
987,EHBP1
988,EHD2
989,EHD4
990,EHF
991,EIF1
992,EIPR1
993,ELANE
994,ELF3
995,ELF5
996,ELK3
997,ELL2
998,ELMO1
999,ELOVL7
1000,EMB
1001,EMC6
1002,EMCN
1003,EMID1
1004,EMILIN1
1005,EML1
1006,EMP2
1007,EMP3
1008,EMX1
1009,EMX2
1010,EMX2OS
1011,ENG
1012,ENOX1
1013,ENPEP
1014,ENPP1
1015,ENPP2
1016,ENPP3
1017,ENTPD1
1018,ENY2
1019,EOMES
1020,EPAS1
1021,EPB41L1
1022,EPB41L2
1023,EPB41L3
1024,EPB41L5
1025,EPCAM
1026,EPHA3
1027,EPHA5
1028,EPHA6
1029,EPHA7
1030,EPHB2
1031,EPS8
1032,EPS8L2
1033,ERBB4
1034,EREG
1035,ERG
1036,ERMP1
1037,ERP27
1038,ERRFI1
1039,LINC01036
1040,ESAM
1041,ESR1
1042,ESRRB
1043,ESRRG
1044,ETV7
1045,EVC
1046,EVI2B
1047,EXOC3L2
1048,EXPH5
1049,EYA1
1050,EYA3
1051,EYA4
1052,EZH2
1053,EZR
1054,F11R
1055,F13A1
1056,F2R
1057,F3
1058,FAAP100
1059,FABP1
1060,FABP3
1061,FABP4
1062,FAM102A
1063,FAM107A
1064,FAM107B
1065,FAM117B
1066,FAM126A
1067,NIBAN1
1068,FAM135B
1069,FAM13A
1070,FAM13C
1071,FAM155A
1072,FAM162B
1073,FAM167B
1074,FAM174B
1075,FAM180A
1076,FAM182B
1077,FAM184A
1078,FAM184B
1079,FAM189A1
1080,FAM20A
1081,FAM20C
1082,FAM222A-AS1
1083,FAM228B
1084,FAM3B
1085,FAM43A
1086,DIPK1B
1087,FAM81A
1088,FAM83A
1089,FAM89A
1090,FAP
1091,FAS
1092,FASTKD3
1093,FAT1
1094,FAT2
1095,FBLN1
1096,FBLN2
1097,FBLN5
1098,FBN1
1099,FBN3
1100,FBP1
1101,FBXL13
1102,FBXL16
1103,FBXL5
1104,FBXL7
1105,FBXO2
1106,FBXO21
1107,FBXO32
1108,FBXO45
1109,FCER1A
1110,FCER1G
1111,FCER2
1112,FCGBP
1113,FCGR1A
1114,FCGR1B
1115,FCGR2A
1116,FCGR2B
1117,FCGR3A
1118,FCGR3B
1119,FCGRT
1120,FCHSD2
1121,FCN3
1122,FCRL5
1123,FDCSP
1124,FEM1B
1125,FFAR4
1126,FGD2
1127,FGD5
1128,FGF1
1129,FGF12
1130,FGF13
1131,FGF7
1132,FGL2
1133,FHL1
1134,FHL2
1135,FHL5
1136,FHOD3
1137,FIBIN
1138,FIGN
1139,FJX1
1140,FKBP10
1141,FKBP5
1142,FLI1
1143,FLNA
1144,FLNB
1145,FLRT2
1146,FLT1
1147,FLT4
1148,FMN1
1149,FMN2
1150,FMNL1
1151,FN1
1152,FOLR1
1153,FOS
1154,FOSB
1155,FOXA1
1156,FOXC1
1157,FOXD1
1158,FOXD2
1159,FOXI1
1160,FOXJ1
1161,FOXN3
1162,FOXO1
1163,FOXP2
1164,FOXP3
1165,FOXQ1
1166,FOXS1
1167,CH507-528H12.1
1168,CH507-513H4.1
1169,RP11-289H16.1
1170,FPR3
1171,FREM1
1172,FRMD1
1173,FRMD3
1174,FRMD4A
1175,FRMD4B
1176,FRMD5
1177,FRMD6
1178,FRMD6-AS2
1179,FRMD7
1180,FRMPD4
1181,FRY
1182,FRY-AS1
1183,FRZB
1184,FSCN1
1185,FST
1186,FSTL1
1187,FSTL3
1188,FSTL4
1189,FTCD
1190,FTH1
1191,FTL
1192,FUT8
1193,FUT9
1194,FXYD1
1195,FXYD2
1196,FXYD3
1197,FXYD4
1198,FXYD6
1199,FXYD6-FXYD2
1200,FXYD7
1201,FYB1
1202,FYB2
1203,GABBR1
1204,GABRA2
1205,GABRP
1206,GAD1
1207,GADD45A
1208,GADD45B
1209,GALNT12
1210,GALNT14
1211,GALNT15
1212,GALNT17
1213,GAS1
1214,GAS6
1215,GAS7
1216,GATA2
1217,GATA3
1218,GATA3-AS1
1219,GATAD2A
1220,GATM
1221,GBE1
1222,GBP4
1223,GCNT4
1224,GDF15
1225,GFOD1
1226,GFRA1
1227,GFRA2
1228,GGT5
1229,GHR
1230,GIMAP1
1231,GIMAP4
1232,GIMAP7
1233,GIMAP8
1234,GINS3
1235,GJA1
1236,GJA4
1237,GJA5
1238,GJC1
1239,GLDC
1240,GLI2
1241,GLI3
1242,GLIDR
1243,GLIS3
1244,GLRX
1245,GLS
1246,GLT8D2
1247,GLYAT
1248,GLYATL1
1249,GMDS
1250,GMFG
1251,GMPR
1252,GNA14
1253,GNA14-AS1
1254,GNAI1
1255,GNAI2
1256,GNAS
1257,GNE
1258,GNG11
1259,GNG2
1260,GNLY
1261,GOLIM4
1262,GOLM1
1263,GOT1
1264,GP2
1265,GPC3
1266,GPC4
1267,GPC5
1268,GPC6
1269,GPD1
1270,GPM6A
1271,GPM6B
1272,GPR107
1273,GPR132
1274,GPR156
1275,GPR20
1276,GPR39
1277,GPRC5A
1278,GPRC5B
1279,GPRC5C
1280,GPRIN3
1281,GPSM2
1282,GPX2
1283,GPX3
1284,GPX8
1285,GRAMD1B
1286,GRAP
1287,GRAP2
1288,GRAPL
1289,TAMALIN
1290,GRB10
1291,GRB14
1292,GREB1L
1293,GRHL1
1294,GRHL2
1295,GRHL3
1296,GRIA2
1297,GRID1
1298,GRID2
1299,GRIK2
1300,GRIK3
1301,GRIN2A
1302,GRIP1
1303,GRM5
1304,GRM5-AS1
1305,GRM7
1306,GRM8
1307,GSE1
1308,GSN
1309,GSTA1
1310,GSTA2
1311,GSTM3
1312,GSTP1
1313,GTF2IRD1
1314,GUCY1A1
1315,GUCY1A2
1316,GUCY1B1
1317,GULP1
1318,GXYLT2
1319,GZMA
1320,GZMB
1321,GZMK
1322,H1-0
1323,H3-3B
1324,HACD1
1325,HAPLN2
1326,HBB
1327,HCAR1
1328,HCFC1R1
1329,HCK
1330,HCLS1
1331,HCST
1332,HDAC9
1333,HDC
1334,HECW2
1335,HEG1
1336,HELLS
1337,HEPACAM2
1338,HERPUD1
1339,HES1
1340,HES4
1341,HEYL
1342,HGF
1343,HIF3A
1344,HIGD1B
1345,HIP1
1346,H2AC6
1347,HKDC1
1348,HLA-B
1349,HLA-C
1350,HLA-DMA
1351,HLA-DMB
1352,HLA-DOB
1353,HLA-DPA1
1354,HLA-DPB1
1355,HLA-DQA1
1356,HLA-DQB1
1357,HLA-DRA
1358,HLA-DRB1
1359,HLA-E
1360,HLF
1361,HMCN1
1362,HMCN2
1363,HMGB1
1364,HMGCR
1365,HMMR
1366,HMX2
1367,HNF1A
1368,HNF1B
1369,HNF4G
1370,HOMER1
1371,HOXA-AS2
1372,HOXA10
1373,HOXA3
1374,HOXA7
1375,HOXB-AS3
1376,HOXB3
1377,HOXB6
1378,HOXC-AS1
1379,HOXD8
1380,HOXD9
1381,HPD
1382,HPGD
1383,HPGDS
1384,HPSE2
1385,HRH1
1386,HS3ST2
1387,HS3ST3A1
1388,HS3ST3B1
1389,HS6ST1
1390,HS6ST2
1391,HS6ST3
1392,HSD11B2
1393,HSH2D
1394,HSPA12B
1395,HSPA1A
1396,HSPA2
1397,HSPB1
1398,HSPB2
1399,HSPB7
1400,HSPB8
1401,HSPE1
1402,HSPG2
1403,HSPH1
1404,HTR1F
1405,HTRA1
1406,HUNK
1407,HYAL2
1408,HYDIN
1409,HYOU1
1410,ICA1
1411,ICAM2
1412,ICOS
1413,ID1
1414,ID2
1415,ID3
1416,ID4
1417,IER3
1418,IFI16
1419,IFI27
1420,IFI44L
1421,IFITM2
1422,IFITM3
1423,IFNG
1424,IFNG-AS1
1425,IGF2BP2
1426,IGFBP2
1427,IGFBP4
1428,IGFBP5
1429,IGFBP6
1430,IGFBP7
1431,IGHA1
1432,IGHA2
1433,IGHD
1434,IGHG1
1435,IGHG2
1436,IGHG3
1437,IGHG4
1438,IGHGP
1439,IGHM
1440,IGKC
1441,IGLC2
1442,IGLC3
1443,IGLL5
1444,IGSF11
1445,IGSF9B
1446,IKZF1
1447,IKZF2
1448,IKZF3
1449,IL10
1450,IL10RA
1451,IL12B
1452,IL12RB1
1453,IL12RB2
1454,IL15
1455,IL17B
1456,IL17F
1457,IL17RB
1458,IL18
1459,IL18R1
1460,IL1R1
1461,IL1R2
1462,IL1RAPL1
1463,IL1RAPL2
1464,IL20RA
1465,IL21
1466,IL23A
1467,IL23R
1468,IL2RA
1469,IL2RB
1470,IL32
1471,IL34
1472,IL3RA
1473,IL4R
1474,IL6
1475,IL6R
1476,IL6ST
1477,IL7R
1478,ILDR2
1479,INF2
1480,INPP4B
1481,INPP5D
1482,INSC
1483,INSR
1484,INSRR
1485,INTS12
1486,IQANK1
1487,IQCB1
1488,IQCJ-SCHIP1
1489,IQGAP2
1490,IQGAP3
1491,IRAK3
1492,IRF2BPL
1493,IRF4
1494,IRF7
1495,IRF8
1496,IRS1
1497,IRS2
1498,IRX1
1499,IRX2
1500,IRX3
1501,IRX5
1502,ISG15
1503,ISM1
1504,ITGA1
1505,ITGA11
1506,ITGA2
1507,ITGA3
1508,ITGA4
1509,ITGA5
1510,ITGA6
1511,ITGA7
1512,ITGA8
1513,ITGA9
1514,ITGAE
1515,ITGAL
1516,ITGAM
1517,ITGAV
1518,ITGAX
1519,ITGB2
1520,ITGB4
1521,ITGB6
1522,ITGB8
1523,ITGBL1
1524,ITIH5
1525,ITK
1526,ITM2A
1527,ITM2B
1528,ITM2C
1529,ITPKB
1530,ITPR1
1531,ITPR2
1532,IVNS1ABP
1533,JAG1
1534,JAG2
1535,JAKMIP2
1536,JAM2
1537,JCAD
1538,JCHAIN
1539,JHY
1540,JUNB
1541,KALRN
1542,KANK1
1543,KANK2
1544,KANK3
1545,KAZN
1546,KBTBD11
1547,KCNAB1
1548,KCNAB2
1549,KCNC3
1550,KCND2
1551,KCNH7
1552,KCNH8
1553,KCNIP1
1554,KCNIP3
1555,KCNIP4
1556,KCNJ1
1557,KCNJ10
1558,KCNJ15
1559,KCNJ16
1560,KCNJ2
1561,KCNJ3
1562,KCNK6
1563,KCNMA1
1564,KCNMB2-AS1
1565,KCNN3
1566,KCNN4
1567,KCNQ1
1568,KCNQ1OT1
1569,KCNQ3
1570,KCNQ5
1571,KCNS3
1572,KCNT2
1573,KCP
1574,KCTD1
1575,KCTD12
1576,KCTD16
1577,KCTD8
1578,KDM7A
1579,KDR
1580,KHDRBS2
1581,GARRE1
1582,CRACD
1583,KIAA1217
1584,KIAA1586
1585,KIAA1614
1586,KIAA1671
1587,KIF13B
1588,KIF14
1589,KIF1A
1590,KIF27
1591,KIF4A
1592,KIFC2
1593,KIRREL1
1594,KIRREL3
1595,KIT
1596,KITLG
1597,KIZ
1598,KL
1599,KLF2
1600,KLF4
1601,KLF5
1602,KLF6
1603,KLF7
1604,KLF8
1605,KLF9
1606,KLHL13
1607,KLHL23
1608,KLHL29
1609,KLHL3
1610,KLHL4
1611,KLHL6
1612,KLK1
1613,KLK5
1614,KLK6
1615,KLK7
1616,KLRB1
1617,KLRC1
1618,KLRC2
1619,KLRD1
1620,KLRF1
1621,KLRG1
1622,KLRG2
1623,KMO
1624,KNG1
1625,KRT13
1626,KRT17
1627,KRT18
1628,KRT19
1629,KRT5
1630,KRT7
1631,KRT8
1632,KSR2
1633,L1CAM
1634,L3MBTL4
1635,LAG3
